Freq_Hz,N9000B_dBm
8.800000000000000000e+07,-8.930838256000001252e+01
8.801955034213098884e+07,-8.749876888800001495e+01
8.803910068426197767e+07,-9.097735245800001280e+01
8.805865102639296651e+07,-9.001188512099999173e+01
8.807820136852395535e+07,-8.830828177500002596e+01
8.809775171065492928e+07,-8.765438917999998125e+01
8.811730205278591812e+07,-8.618079701800002113e+01
8.813685239491690695e+07,-8.791838557999997761e+01
8.815640273704789579e+07,-9.070959644300002367e+01
8.817595307917888463e+07,-8.833905131500000607e+01
8.819550342130987346e+07,-8.973833642999998972e+01
8.821505376344086230e+07,-8.629241320700000983e+01
8.823460410557185113e+07,-9.026664237299999627e+01
8.825415444770283997e+07,-8.818159625300002347e+01
8.827370478983382881e+07,-8.994571741700001155e+01
8.829325513196480274e+07,-8.700985515900001133e+01
8.831280547409579158e+07,-8.928159990100002119e+01
8.833235581622678041e+07,-8.924551080399997716e+01
8.835190615835776925e+07,-8.654712615299999356e+01
8.837145650048875809e+07,-8.729578297199998360e+01
8.839100684261974692e+07,-8.933577140899998881e+01
8.841055718475073576e+07,-8.875131674699997575e+01
8.843010752688172460e+07,-8.598642080499999452e+01
8.844965786901271343e+07,-9.134801872200002038e+01
8.846920821114370227e+07,-8.992310682399997290e+01
8.848875855327467620e+07,-8.767616574399998797e+01
8.850830889540566504e+07,-9.066574449499998423e+01
8.852785923753665388e+07,-9.075141043800002194e+01
8.854740957966764271e+07,-9.050176797800001793e+01
8.856695992179863155e+07,-9.048342407199999116e+01
8.858651026392962039e+07,-9.232245348800002205e+01
8.860606060606060922e+07,-8.989939462799998182e+01
8.862561094819159806e+07,-8.572746448600000235e+01
8.864516129032258689e+07,-8.810184363199998359e+01
8.866471163245356083e+07,-8.894819567800001892e+01
8.868426197458454967e+07,-8.766466548600001829e+01
8.870381231671553850e+07,-8.773227064700000710e+01
8.872336265884652734e+07,-8.726737904600000206e+01
8.874291300097751617e+07,-8.689293757099997606e+01
8.876246334310850501e+07,-9.029550947499998870e+01
8.878201368523949385e+07,-8.766366589100002216e+01
8.880156402737048268e+07,-8.905672849800001245e+01
8.882111436950147152e+07,-8.912313491000000454e+01
8.884066471163246036e+07,-8.904718979800000511e+01
8.886021505376343429e+07,-8.830851194100003454e+01
8.887976539589442313e+07,-8.718624429399999087e+01
8.889931573802541196e+07,-9.068571221400000582e+01
8.891886608015640080e+07,-8.818760246399997982e+01
8.893841642228738964e+07,-8.919123973199997124e+01
8.895796676441837847e+07,-9.056297816700001135e+01
8.897751710654936731e+07,-8.845496066499997312e+01
8.899706744868035614e+07,-9.076594097199999567e+01
8.901661779081134498e+07,-8.826396699599999351e+01
8.903616813294233382e+07,-8.675048673499998131e+01
8.905571847507330775e+07,-8.868039629199998330e+01
8.907526881720429659e+07,-8.984351264000001436e+01
8.909481915933528543e+07,-8.847089042499999323e+01
8.911436950146627426e+07,-9.017506169099999624e+01
8.913391984359726310e+07,-8.916673184699999410e+01
8.915347018572825193e+07,-8.863086629800001504e+01
8.917302052785924077e+07,-8.947123544499997649e+01
8.919257086999022961e+07,-8.793976936599999306e+01
8.921212121212121844e+07,-8.822215465799999379e+01
8.923167155425219238e+07,-8.801319959700001050e+01
8.925122189638318121e+07,-8.955965973100001065e+01
8.927077223851417005e+07,-9.079640199799999323e+01
8.929032258064515889e+07,-8.785878373100001681e+01
8.930987292277614772e+07,-9.119674122800002181e+01
